class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,1736,,2130706432,96,0,0,0,0,0,0,88,54746,44400,0,0,0,46198,0,64,0,0,0,93050,83222,13274,7554,0,0,0,0,260,74,0,0,0,0,0,11436,69680,3618,14500,0,78,24,30,36,258,98772,36,0,0,0,25312,53628,13316,5514,1282,146,36,0,0,0,106346,4,8,208,0,46198,1246,7292,5928,,,,,,,,,13020,1736.51,106346,106346,110240,367,0,10464,106060,99234,1209600,2260,0,0,0,92022.72,0,7107.84,0,20,0,0,0,27324,69720,1584,462,128,16,0,4,14,106346,,138,36,48,3166,950,15674,76648,2526,48,0,164,210,92768,50750,0,0,0,0,92774,86,32,0,0,0,0,0,0,0,0,712,392,124,0,0,2482,448,611960,61216,0,0,0,0,736520,54.52,60,7860,11884,5882,2924,16314,54316,54,0,0,0,0,0
neg,80200,,2312,,0,0,0,0,0,0,57060,2220234,2305006,526378,26048,872,2074452,0,0,0,0,0,4338286,3455202,1339228,707952,0,0,0,0,0,0,0,0,0,0,0,765110,3755082,615396,10,0,6938,4894,6738,450532,3961598,704892,6,0,0,0,1361338,1603522,474542,366304,310446,267098,333316,416408,2624,0,5679136,208,94,2894,0,2074452,68342,691860,641394,276100,271100,270660,321900,,,,,184180,80199.27,5679136,5679136,5629842,32434,85474,69382,823280,5135598,1209600,0,,,,4530931.2,0,599074.56,0,0,0,0,948,852770,2375738,1587960,283046,29552,5490,94,,22,5679136,,11246,1410,180576,271300,301406,3272684,1062388,34512,76,0,,,,,,,,,,5948,186,0,0,0,0,0,0,0,0,43016,108570,48860,0,0,199752,31820,42247440,4926520,4531744,16482,0,0,1906800,3333.38,3326,651338,898962,569238,344418,693396,637160,709998,488568,142520,0,0,0
neg,31022,,2130706432,282,0,0,0,0,0,0,3054,206456,1093060,1258312,60524,0,1148340,0,0,0,0,0,2232834,1872354,461656,314002,0,0,0,0,482,104,0,0,0,0,0,15450,277482,579818,1748656,0,1962,1372,1232,1446,30928,2578376,6090,0,0,0,1147860,600908,254962,175884,154422,167614,119756,0,0,0,2694954,0,522,1138,2,1148340,46116,157040,303770,206380,205960,,,,,,,44800,31022.28,2694954,2694954,2697358,13256,7434,24348,270700,2621406,1209600,113524,2,76,0,1994800.32,12471.36,612442.56,6,740,0,0,0,43550,233104,1004302,1274580,57524,7048,1298,14,20,2694954,,3716,408,149676,320998,185960,1520750,429916,9868,114,0,360,204,1964060,3278,0,80,0,42,2018964,2694,258,0,0,340,12876,0,0,0,0,25444,22562,7418,0,0,99846,20904,6074180,646954,0,0,0,0,0,892.04,972,651102,669992,285072,134418,237956,161872,135014,99882,227918,18180,0,0
neg,38854,,448,428,0,0,0,0,0,0,192,497616,1660962,716504,70370,3812,1294072,0,0,0,0,0,2849694,2610808,315358,193722,0,0,0,0,1016,162,0,0,0,0,0,87560,733004,1502244,626648,0,3234,10060,13518,451254,1946452,524908,30,0,0,0,940980,672970,171220,131028,105472,97884,174394,654902,606,0,3165506,858,1188,430,26,1294072,27818,189970,123362,118160,118700,,,,,,,73340,38854.17,3165506,3165506,3169656,23532,12444,72062,740620,2949456,1209600,93884,0,56,0,2249314.56,0,698321.28,0,0,0,0,0,42742,591676,1750886,536302,24144,3396,310,6,12,3165506,,4202,472,49712,360700,228822,1578358,704666,22212,312,0,620,494,1563102,403530,0,52738,0,74,2277314,1646,124,0,0,0,0,0,0,0,0,14504,33778,5698,0,0,68884,10170,1204580,242324,2715882,404,0,0,0,1099.24,1104,717678,618482,298186,140756,239918,180008,168610,194508,359388,31922,0,0
neg,16208,,0,,0,0,0,0,0,0,1328,83164,689054,339184,502,0,585578,1258,192,,0,0,1027492,920668,184936,74702,0,0,0,0,0,0,0,0,0,0,0,0,515530,596434,1268,0,2432,790,1298,1868,61430,1044404,1010,0,0,0,526966,160118,86496,57000,41340,73888,157288,10136,0,0,1212798,32,50,210,34,585578,10708,86478,96504,0,0,0,0,0,0,0,0,180800,16207.41,1212798,1212798,,7019,77044,,1208360,,1209600,0,,,,979699.2,0,128817.6,,,0,0,0,57042,279268,703196,64036,7960,1664,66,,0,1212798,,2656,254,56828,51980,102192,822474,75002,1846,0,0,,,,,,,,,,224,42,,,,,,,,,7254,3512,744,0,0,12468,1880,1126280,156536,0,0,0,0,,,,137888,207064,161404,91038,267166,162416,46704,20994,18428,130,0,0
neg,28108,,322,298,0,0,0,0,0,0,4722,289884,982236,474164,26566,2902,832816,0,0,0,0,0,1552852,1282962,340670,230006,0,0,840,0,838,148,0,0,0,0,0,12874,436688,900454,430458,0,1840,1082,2136,45234,1337762,389070,3348,2,0,0,403784,381348,142500,120612,107618,102148,154248,367620,596,0,1893830,48,582,316,36,832816,25816,191276,148772,214720,,,,,,,,122620,28108.72,1893830,1893830,1894014,16578,476,65622,679780,1780474,1209600,59998,0,24,0,1605722.88,0,173575.68,0,0,0,0,336,57182,402484,847600,451320,16554,4384,614,54,58,1893830,,2650,360,27828,75124,50102,1326736,282712,14810,152,0,464,416,1577306,93444,0,610,0,34,1628878,982,128,0,0,0,0,0,0,0,0,15418,31510,4836,0,0,49220,7466,167940,25260,0,0,0,0,26404130,866.92,790,185306,359184,257684,127946,256074,272554,162038,85232,72370,2086,0,0
neg,39930,,190,104,0,0,0,0,0,0,7608,611836,1771312,455868,8782,558,1219924,0,0,0,0,0,2501092,2123350,530656,313502,0,0,0,0,506,166,0,0,0,0,0,14584,1358364,1148762,334254,0,2324,726,1874,189598,1909776,751244,422,0,0,0,1175588,621324,221618,158654,140054,296538,242188,0,0,0,3032498,0,4,222,2,1219924,37042,264040,265364,217160,212660,,,,,,,94300,39929.06,3032498,3032498,3026572,17047,570,56202,605880,2855964,1209600,82944,0,126,0,2354116.8,0,498281.28,0,0,0,0,0,81726,963674,1366760,406894,30660,5742,508,1008,1020,3032498,,4900,652,50236,361092,139980,1215508,1060648,22646,302,0,234,436,2314836,83648,0,17278,0,0,2386306,2306,516,0,0,0,0,0,0,0,0,21002,30250,5246,0,0,78522,11706,43400,6194,0,0,0,0,11093790,1236.74,1444,524080,594766,325678,161710,317968,329240,195924,140920,251510,14168,0,0
neg,26418,,0,,0,0,0,0,0,0,1912,21486,1666318,335524,1730,0,981518,0,0,0,0,0,1888070,1702436,337706,140708,0,0,0,0,0,0,0,0,0,0,0,0,23660,133750,1869560,0,8302,9314,15628,18786,689628,1284876,432,4,0,0,963086,398156,228122,133774,91482,117426,93320,1604,0,0,2226430,0,30,1392,122,981518,31722,148092,188718,192380,1310700,1310700,1310700,1310700,1310700,1310700,1310700,139860,26418.81,2226430,2226430,2202296,9732,264794,98204,1010780,2026970,1209600,0,,,,1626385.92,0,395516.16,,,0,0,0,9886,847016,1057234,99032,11184,2504,114,,0,2226430,,3990,356,91874,282130,103898,1158268,375790,10632,32,0,,,,,,,,,,2140,214,0,0,0,0,0,0,0,0,14418,13136,3216,0,0,76506,18342,2373920,613442,0,0,0,0,0,,,419992,365968,229168,165302,317350,405116,122666,1176,232,0,0,0
neg,492,0,2130706432,54,4,6,0,0,0,0,3026,27268,15614,0,0,0,19560,0,0,0,0,0,52034,41322,18810,3600,0,0,0,0,12,4,0,0,0,0,0,0,0,21170,24738,0,518,190,314,1514,3174,26548,13650,0,0,0,28062,6840,3634,2208,1648,1894,1270,352,0,0,70936,4,24,12,0,19560,698,10768,7912,,,,,,,,,18180,492.27,70936,70936,68318,147,20,6592,70220,46048,1209600,1448,2,2,0,29681.28,0,15283.2,6,74,0,0,970,11730,17500,12006,2432,798,472,0,0,0,70936,0,1348,32,50,2784,3132,18036,18918,1608,0,0,50,2,30948,380,0,8,0,0,31388,186,124,0,0,0,0,0,0,0,0,638,198,70,22556,4090,886,166,68380,6910,6108,256,0,0,0,192.28,122,17156,8194,1706,994,2570,3286,5218,6774,2,8,0,0
neg,12440,,104,70,0,0,0,0,0,0,648,190528,564762,82954,114,0,440936,0,0,0,0,0,808988,727604,135548,52088,0,0,0,0,286,90,0,0,0,0,0,61270,517966,121730,138036,0,784,222,408,11810,692340,133424,14,0,0,0,338432,189734,108122,91620,80752,30102,238,0,0,0,944836,0,462,84,0,440936,10948,79302,55720,,,,,,,,,132840,12440.18,944836,944836,946800,3263,3188,92748,941220,839020,1209600,33580,0,30,0,755799.36,0,82014.72,0,0,0,0,0,21370,389422,336278,81432,8590,1852,56,136,140,944836,,2006,196,764,53144,37320,549852,193488,2230,0,0,194,350,744240,41602,12,19870,0,0,764202,786,232,0,0,0,0,0,0,0,0,5988,14476,2412,0,0,29202,7204,16020,5436,0,0,0,0,554260,499.3,612,90492,186644,131650,64184,113066,114166,52974,34464,50326,1036,0,0
neg,12,2,38,24,0,0,0,0,0,0,8,1128,2772,0,0,0,512,0,0,0,0,0,7058,5514,3114,464,0,0,0,0,14,14,0,0,0,0,0,0,0,1002,2906,0,192,34,42,900,284,442,2014,0,0,0,2578,378,98,38,38,166,434,70,78,30,10184,0,0,4,0,512,100,1994,1112,,,,,,,,,3020,11.49,10184,10184,11744,21,0,978,10060,3926,1209600,176,2,2,0,1384.32,0,1504.32,0,20,0,0,0,1064,1798,704,342,0,0,0,4,10,10184,0,1056,6,122,30,268,774,1182,466,4,0,38,44,1642,64,0,0,0,0,1646,30,42,0,0,0,0,0,0,0,0,148,0,0,1416,352,36,14,1840,190,6680,14,0,0,0,2.18,42,2544,966,232,36,62,50,18,0,0,0,0,0
neg,39850,,264,258,0,0,0,0,0,0,92,29666,1729808,1010258,20270,0,1153094,16640,0,0,0,0,2402612,2000950,487884,340276,0,0,0,0,502,160,0,0,0,0,0,6122,193386,1242376,1348210,0,2826,536,1106,181596,1975342,628636,52,0,0,0,850618,708088,279724,242082,270928,303670,134984,0,0,0,2891124,0,0,6,8,1153094,37882,218394,267282,231960,180100,,,,,,,69680,39849.86,2891124,2891124,2888466,17743,978,42586,464220,2790094,1209600,110322,2,126,0,2415678.72,0,371213.76,0,0,0,0,0,422,375766,1873772,514360,20860,4450,464,10,18,2891124,,5494,544,114602,192060,188602,1836908,437020,14808,56,0,460,354,2403998,12,0,32,0,62,2439746,2090,122,0,0,0,0,0,0,0,0,22232,35480,12602,0,0,86652,20642,6643420,670624,0,0,0,0,0,1247.56,1252,393040,591570,441568,193822,367746,314718,249152,118792,116370,3316,0,0
neg,29730,,656,626,0,0,0,0,0,0,152,94512,1510572,517168,61736,8248,942454,0,0,0,0,0,1932892,1634938,387232,251108,0,0,8554,0,1164,224,0,0,0,0,0,39160,1022940,961470,168818,0,1332,840,1060,57258,1382248,749600,50,0,0,0,803394,504628,214422,153016,135582,120924,137578,117050,5794,0,2320508,218,1292,402,50,942454,28234,199286,186948,175120,,,,,,,,207920,29730.15,2320508,2320508,2321554,14226,3452,108236,1106040,2192388,1209600,70574,2,78,0,1881323.52,0,309562.56,0,0,0,0,0,4576,515408,1172592,461122,33580,4584,526,12,16,2320508,,2942,362,16536,163278,77212,1387380,521400,23050,228,0,916,688,1795384,135466,0,3648,0,48,1908396,1344,146,0,0,0,0,0,0,0,0,16108,19476,4888,0,0,55642,14090,531380,64846,277920,9838,0,0,14593920,775.04,844,322352,432630,325804,204880,697460,203202,5428,456,176,0,0,0
neg,20,,12,12,0,0,0,0,0,0,1772,8644,2068,0,0,0,4888,0,0,0,0,0,11984,7194,14714,934,0,0,0,0,40,82,0,0,0,0,0,0,0,2188,10296,0,116,42,58,46,2432,9790,0,0,0,0,11404,228,124,168,20,14,14,488,24,0,26758,2,12,4,0,4888,386,10652,4034,,,,,,,,,14260,19.88,26758,26758,27504,40,0,2382,26200,12484,1209600,798,2,4,0,5714.88,29.76,5647.68,0,10,0,0,204,9988,1366,926,0,0,0,0,0,4,26758,,1166,16,54,54,3462,7674,58,0,0,0,6,130,6466,144,0,0,0,0,6472,132,68,0,0,10,40,0,0,0,0,372,0,0,0,0,74,20,4900,508,2,8,0,0,0,80.78,100,7466,4856,42,8,18,28,26,40,0,0,0,0
neg,40260,,2130706432,116,0,0,0,0,0,0,8574,906434,1565746,331582,21172,0,1232316,0,0,0,0,0,2629058,2369824,444850,220082,0,0,0,0,192,52,0,0,0,0,0,120918,1658904,632774,420912,0,3658,2412,3018,8498,69726,2745836,360,0,0,0,954968,673198,346962,236282,187042,220138,214438,480,0,0,3074278,0,18,76,12,1232316,30804,291782,152406,196800,162700,,,,,,,81400,40260.95,3074278,3074278,3054106,17158,4966,62800,650080,2833508,1209600,106142,2,44,0,2555646.72,0,274634.88,62,320,0,0,0,151282,1194128,1035812,394118,54594,3140,434,16,22,3074278,,4562,402,65604,169756,75814,1599900,888476,28740,248,6,236,148,2478948,20872,0,76090,0,90,2581178,1570,222,0,0,0,0,0,0,0,0,18956,41770,13564,0,0,64862,12204,10073800,1035448,0,0,0,0,981920,781.86,870,298132,654802,561752,274232,431562,288636,151564,77038,92874,2916,0,0
neg,25424,,318,272,0,0,0,0,0,0,15632,492086,1059758,137914,692,0,786356,0,0,0,0,0,1588274,1424480,222956,134562,0,0,0,0,656,168,0,0,0,0,0,36674,859720,525984,283704,0,1072,506,490,17612,1348878,337274,248,2,0,0,544270,406828,254336,186584,119608,81374,107692,5390,0,0,1811620,0,148,418,22,786356,18716,124188,97858,161860,,,,,,,,57780,25424.02,1811620,1811620,1822396,7652,3994,58284,598300,1706082,1209600,66332,0,42,0,1489027.2,0,215337.6,0,0,0,0,838,110366,684484,735076,158026,13060,3846,386,12,18,1811620,,2550,380,2508,146000,65206,1118064,365078,6296,0,0,386,488,1462192,52052,0,42606,0,0,1504346,1266,72,0,0,0,0,0,0,0,0,9672,24118,4006,0,0,54602,10690,110040,16112,0,0,0,0,920080,687.02,816,232492,328132,251304,118382,226608,198834,127160,77440,138680,7050,0,0
neg,34394,,2130706432,952,0,0,0,0,0,0,13166,987424,1668756,181112,8462,0,1225946,0,0,0,0,0,2631438,2259986,423910,275430,0,0,0,0,5762,876,0,0,0,0,0,393632,2444360,6020,14908,0,3030,638,1280,1688,9978,2837626,4678,2,0,0,1172994,489450,239298,189516,161902,176524,413906,15330,0,0,3056654,0,232,20,38,1225946,36892,193702,226038,164900,172860,,,,,,,74560,34393.31,3056654,3056654,3046750,14109,34630,56222,623620,2858920,1209600,122180,2,212,0,2390770.56,21078.72,441009.6,0,550,0,0,0,88218,553050,1430604,697578,73188,14248,2034,118,134,3056654,,7890,1162,24070,254490,120292,1682794,744008,24214,0,0,1304,2834,2285932,33022,42,50652,0,12,2450330,4048,1190,0,0,200,21086,0,0,0,0,23032,35982,11546,0,0,79708,17796,3759060,827436,0,0,0,0,4393350,2291.96,2666,506330,884110,407080,171292,303936,215986,124034,79764,158656,7732,0,0
neg,908,,54,44,0,0,0,0,0,0,96,5558,54182,0,0,0,24052,0,0,0,0,0,65316,59200,118434,3376,0,0,0,0,10,90,0,0,0,0,0,0,40122,3734,15980,0,1680,40,66,80,6414,51550,6,0,0,0,34276,21016,3716,236,556,36,0,0,0,0,183770,0,2,204,0,24052,726,113014,5402,,,,,,,,,118240,908.53,183770,183770,191056,186,3194,18196,183480,59836,1209600,1580,0,2,0,50805.12,0,7466.88,0,0,0,0,0,1548,53866,3654,562,156,50,0,2,6,183770,,1646,6,42,5448,1658,6680,41468,2736,152,0,44,296,51100,30426,0,16,0,68,51570,80,62,0,0,0,0,0,0,0,0,384,100,28,0,0,442,168,1860,356,0,0,0,0,0,98.46,62,9942,9324,3414,986,6270,27900,1754,230,16,0,0,0
neg,1982,,102,78,0,0,0,0,0,0,136,35798,82528,7894,0,0,59772,0,0,0,0,0,122912,113488,386544,5962,0,0,0,0,58,364,0,0,0,0,0,5028,103220,4676,13432,0,1800,1216,5704,660,13964,103002,10,0,0,0,64016,46108,12442,3332,352,80,20,6,0,0,509576,10,14,174,0,59772,1338,378908,7638,,,,,,,,,386180,1981.42,509576,509576,173412,424,1698,50728,509140,126356,1209600,2776,0,8,0,108374.4,0,17832.96,0,0,0,0,0,4706,85694,33800,1624,468,64,0,0,4,509576,,280,40,148,11130,3768,18984,87900,3982,124,0,94,988,108536,43482,0,26,0,40,109398,120,48,0,0,0,0,0,0,0,0,644,290,98,0,0,2372,508,4020,756,0,0,0,0,954450,146.4,96,19256,18772,6896,3118,13674,63974,652,14,0,0,0,0
neg,150160,,,,,,0,0,0,3852,384584,5208384,3710364,441300,3648,146,3838242,0,64,,1710,4570,7621284,6374304,3187594,1162560,,0,0,0,,,0,0,0,0,0,704146,6754294,1678484,615354,0,8190,6984,9090,15286,3445598,6260970,6158,2,0,0,3676226,1349580,514506,395382,333412,351730,596126,1629402,852964,52950,10813166,,,,,3838242,121548,1858398,1323550,374140,372280,335020,311260,406500,349700,311940,328480,349780,150160.67,10813166,10813166,,79520,,,1107960,,1209600,,,,,8741745.6,0,1003027.2,,,0,0,20878,1764202,5149990,2200698,374190,150064,75720,16536,,,10813166,,12124,2540,561426,409462,1547966,6412804,795124,10828,4,0,,,,,,,,,,,,,,,,,,,,74142,,,,,,,,,,,,,,,,1069074,2042320,1400388,649022,1202472,969110,894976,660766,864150,0,,
neg,57472,,0,,0,0,0,0,0,0,5788,260276,3679780,2593058,551184,73408,3539848,2458,0,0,0,0,6056054,5094252,1513012,814966,0,0,5128,0,0,0,0,0,0,0,0,0,742238,6419716,1540,0,9780,3368,3420,4406,183848,6958546,92,32,2,0,4132980,1271920,492614,310502,250882,659704,44892,0,0,0,7571312,0,88,212,1112,3539848,137374,493236,1015614,231640,222160,237560,222820,281440,249460,,,47160,57472.9,7571312,7571312,7609864,32614,703794,20076,291640,7163494,1209600,0,,,,4730514.24,1070171.52,1351156.8,0,632,0,0,0,37844,611470,2157478,3219870,1031882,102038,2912,,860,7571312,,16760,2400,558704,1123950,509272,2287894,2528578,134190,1746,0,,,,,,,,,,17308,2124,0,0,205630,1159738,0,0,0,0,78958,35792,7086,0,0,220128,41364,11547280,1878088,0,0,0,0,406850,3731.24,4946,2496462,2488084,600442,191530,372850,294316,263016,174358,272490,9946,0,0
neg,140296,,2694,0,0,0,0,0,0,1500,876960,2973722,4893268,1467892,124218,7452,5169200,0,0,0,5548,10282,8720714,7229028,3888784,1240496,0,0,0,0,1570,318,0,0,0,0,0,149920,5065426,1849046,3280620,0,10146,5908,8974,20966,653118,9645006,890,4,0,0,4463566,2128922,1130254,789836,571292,481252,637036,142848,6,0,12617188,1426,374,1946,14,5169200,196652,2471696,1385940,237400,271840,227740,309060,298840,335840,264000,571140,111340,140296.7,12617188,12617188,12558966,53358,556274,33942,495000,10345012,1209600,244144,0,0,0,7903221.12,0,2432645.76,56,2674,0,0,171886,1758010,3802318,3661786,868908,68730,13082,292,0,404,12617188,,17736,2124,210160,1173910,818812,5791508,2224312,105558,892,0,0,0,0,0,0,0,0,0,0,8640,692,0,0,0,0,0,0,0,0,110680,80288,18946,0,0,312132,55614,5881920,1490252,0,0,0,0,100296610,5339.64,4802,2537836,1540924,957634,558962,1645798,1537914,549436,341924,467918,206666,0,0
neg,32424,,2174,1944,0,0,0,0,0,0,300,192804,1616788,781190,87522,30980,1165770,0,0,0,0,0,2342210,1918908,596340,333484,0,0,34490,0,7834,702,0,0,0,0,0,223144,2077006,409434,0,0,2430,906,1370,36988,1527724,1134600,5566,0,0,0,1227596,483512,159060,137372,141702,142132,205264,212946,0,0,2939492,700,148,1598,32,1165770,40100,284096,309952,239140,233640,,,,,,,115300,32424.83,2939492,2939492,2931256,16534,16374,46024,510320,2709584,1209600,92884,0,90,0,2028921.6,69235.2,608512.32,0,0,0,0,0,14364,684978,1394580,557328,52110,5838,386,62,66,2939492,,6138,760,118464,373064,198916,1501066,491862,18838,466,10,3162,2132,1805150,91360,0,8304,0,8,2086036,3096,1210,0,0,40,69282,0,0,0,0,23502,27798,4754,0,0,85372,12698,1106280,262388,0,0,0,0,2424910,1617,1732,710846,631236,292646,131656,227616,190114,154170,116540,238972,15788,0,0
neg,1046,,0,,0,0,0,0,0,0,160,0,46714,27600,0,0,33254,0,0,0,0,0,69560,61684,61356,4102,0,0,0,0,0,0,0,0,0,0,0,0,17786,39518,17170,0,1642,3128,1412,998,2150,65136,8,0,0,0,45240,21086,5554,1696,242,272,358,26,0,0,130946,4,106,14,8,33254,978,53696,7622,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,61040,1046.95,130946,130946,136326,230,7410,12834,130500,74474,1209600,0,,,,62645.76,0,10516.8,,,0,0,0,0,18078,53304,2416,592,84,0,,0,130946,,1322,28,2382,10486,4580,44200,10466,1010,0,0,,,,,,,,,,118,54,0,0,0,0,0,0,0,0,542,282,76,0,0,1894,408,221920,30222,0,0,0,0,46960,,,13024,11792,9126,5414,11132,20384,3368,202,32,0,0,0
neg,16584,0,2130706432,172,0,0,0,0,0,0,2674,410934,503340,49246,3392,0,477298,0,0,0,180,446,945466,856484,461940,64962,0,0,0,0,106,402,0,0,0,0,0,0,22012,590258,357316,0,1132,968,1886,2828,4808,59878,898086,0,0,0,379018,180254,94964,87432,52724,40400,31864,34876,38044,30010,1407746,146,802,624,0,477298,9490,396704,63470,424880,,,,,,,,34540,16584.71,1407746,1407746,1397992,5415,0,18360,195500,971674,1209600,25518,2,42,0,847319.04,0,121192.32,108,408,0,0,1720,125784,476308,320096,41956,3060,630,32,400,412,1407746,0,2990,230,960,96920,34332,592614,235166,6342,32,0,212,688,855536,381306,0,40,0,0,857328,1016,166,0,0,0,0,0,0,0,0,5332,3838,3178,1803160,225474,22218,4958,942360,94272,1373592,6872,0,0,0,6.1,1092,128776,125810,71426,36334,76162,68636,304740,155418,2262,22,0,0
neg,36868,2,2130706432,20,0,0,0,0,0,0,134,613952,1118112,145770,10562,324,889622,0,0,0,0,0,1812564,1681542,411006,101182,0,0,0,0,34,70,0,0,0,0,0,0,22500,298148,1568206,0,1552,1994,2412,2948,12288,834144,1033516,0,0,0,629998,371020,230226,239782,134132,83834,55392,52202,59420,32848,2223802,1126,350,1058,6,889622,14320,303860,106026,216440,,,,,,,,191980,36867.33,2223802,2223802,2210374,10613,280,99592,1011680,1892442,1209600,43758,2,26,0,1699501.44,0,190276.8,118,480,0,0,0,235140,1055494,551404,39074,6830,888,24,0,68,2223802,0,3106,254,172310,112366,49916,1478504,69488,2890,20,0,14,158,1701500,1032536,0,16,0,0,1713610,1396,262,0,0,0,0,0,0,0,0,7264,3444,1492,3329258,395278,30820,7102,2244360,243310,2043488,19274,0,0,35867330,7.14,672,201678,174544,80098,41738,78228,107634,159278,1007178,38478,0,0,0
neg,31186,,0,,0,0,0,0,0,0,596,62882,1510750,881100,11622,0,1195114,0,286,0,0,0,2371242,2210964,338406,112160,0,0,0,0,0,0,0,0,0,0,0,43836,316108,393058,1713948,0,38920,44074,76024,70624,1362850,874002,456,0,0,0,1321370,443406,230048,129856,88512,113866,136756,3136,0,0,2710216,0,142,128,158,1195114,27584,181838,155920,136560,139660,,,,,,,56920,31185.15,2710216,2710216,2686086,10489,448158,25810,284940,2466950,1209600,0,,,,1881735.36,0,581216.64,0,0,0,0,0,13148,623712,1601462,206404,18934,3240,50,,0,2710216,,3728,470,61468,360070,158848,1424716,449506,8140,4,0,,,,,,,,,,2068,98,0,0,0,0,0,0,0,0,11872,26094,5220,0,0,91830,16800,3222580,755002,0,0,0,0,1185170,1201.76,1224,604336,414404,250156,175620,394274,358858,240424,18394,10460,24,0,0
neg,181784,,,,,,0,0,0,0,15710,4540852,9309330,3879278,507374,52222,7058850,3132,0,,0,0,12761326,9673288,6383382,2978884,,0,16398,0,,,0,0,0,0,0,0,100280,18204144,342,0,17416,4804,7218,7498736,9459664,1316926,2,0,0,0,6428376,3486998,1022652,789372,703132,723120,1058244,2517678,1501956,73238,19145460,,,,,7058850,313404,2363678,4006686,475420,409580,401360,412460,383500,391680,418680,421080,367160,181783.66,19145460,19145460,,122094,,,977120,,1209600,,,,,13828858.56,0,4465107.84,,,0,0,0,62674,2439678,9830502,5146580,735132,87754,2446,,,19145460,,13444,7002,3758774,2208362,9701846,2553384,61408,546,0,0,,,,,,,,,,,,,,,,,,,,203254,,,,,,,,,,,,,,,,4553986,5442348,2627270,1409448,3228134,1012124,14196,12448,4812,0,,
neg,9360,0,58,56,0,0,0,0,3134,10696,103264,583568,267918,2102,0,0,485042,0,0,0,12426,20218,909128,824014,114290,44640,2,0,0,0,130,98,0,0,0,0,0,0,0,30060,940622,0,6134,2634,2946,2140,1762,22054,924838,2054,6118,2,425184,255826,121464,68020,49498,42722,7866,102,0,0,1036740,306,30,516,0,485042,14524,30544,82726,,,,,,,,,106980,9360.9,1036740,1036740,998594,2660,30,99096,1029100,973778,1209600,48644,0,134,0,791688.96,0,176738.88,88,318,3110,4120,22952,96820,372540,361534,105000,4086,516,4,448,496,1036740,0,7076,978,4962,201096,58414,348790,341152,8214,0,0,72,156,809004,93352,0,588,0,0,809422,2620,2186,0,0,0,0,0,0,0,0,8050,0,0,0,0,0,0,0,0,0,0,0,0,8360860,2906.42,1810,197476,389078,147032,39788,67370,24588,19444,85894,12,0,0,0
neg,420,0,26,,0,0,0,0,0,38180,5436,25076,28790,0,0,0,47366,2526,3378,4976,16798,24418,644448,613372,1327764,10336,0,0,0,0,258,102,0,0,0,0,0,0,0,1734,95330,418,2840,722,766,3232,1946,46438,620,40918,0,0,82832,10764,2334,558,674,210,100,10,0,0,1989346,44,44,60,0,47366,1990,1293338,29332,648380,,,,,,,,675720,420.82,1989346,1989346,1977076,220,512,75676,776380,97836,1209600,0,,,,28528.32,5352,61020.48,20,224,0,10254,21150,10322,51012,4658,84,2,0,0,,0,1989346,0,2418,154,728,1428,7080,25260,53516,6848,50,0,,,,,,,,,,448,1254,0,6228,0,0,0,0,0,0,3234,44,6,0,0,1000,182,94920,10724,0,0,0,0,0,498.06,432,69282,9890,3770,1506,3702,3370,2312,3650,0,0,0,0
