class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,42220,,1162,1094,0,0,,,,,,,,,,,1499980,0,210,0,0,0,2178624,1563856,928366,533994,0,0,0,0,952,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3107588,36,50,140,6,1499980,77602,463214,463828,355500,355700,,,,,,,210800,42219.58,3107588,3107588,3083862,22923,11942,62884,681780,2802690,1209600,96298,0,100,0,2594617.92,0,204011.52,2,458,,,,,,,,,,,554,564,3107588,,,,,,,,,,,,1806,528,1939996,47060,130,53544,0,0,2609894,1868,386,0,0,0,0,0,0,0,0,52764,31434,6772,0,0,95440,20292,1607000,250306,0,0,0,0,2219570,1235.84,1458,,,,,,,,,,,0,0
neg,8,,26,,0,0,0,0,0,0,32,1646,5726,0,0,0,3014,0,122,0,0,0,13606,11746,12280,400,0,0,0,0,24,2,0,0,0,0,0,0,0,0,7404,0,998,14,30,38,1886,4438,0,0,0,0,6190,226,104,240,178,30,68,334,28,6,25898,0,6,0,0,3014,168,10372,1896,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,12180,8.57,25898,25898,26600,22,1018,2484,25780,7404,1209600,0,,,,2859.84,0,3598.08,,,0,0,0,1630,4610,566,598,0,0,0,,0,25898,,964,6,24,12,678,1330,3882,504,4,0,,,,,,,,,,40,60,0,0,0,0,0,0,0,0,122,0,0,42,44,62,28,6540,1264,0,16,0,0,0,,,4896,2160,36,10,22,72,140,68,0,0,0,0
neg,122930,,2624,2400,0,0,0,0,0,0,424,44144,4340338,4381992,299438,19506,3892562,10794,168,0,0,0,7270706,5683774,2404748,1428692,0,0,0,0,4120,664,0,0,0,0,0,26046,865900,6203288,1990608,0,7682,4124,15934,172632,6530728,2354350,390,2,0,0,3780776,2178774,1013048,661658,460104,340652,391510,259320,0,0,9676590,146,92,916,32,3892562,149174,1086984,1295606,342920,274780,344860,295880,272300,268000,256400,,331780,122929.23,9676590,9676590,9658016,48832,1002,108744,1192400,9085842,1209600,252536,0,196,0,7236809.28,0,1842203.52,0,0,0,0,0,9834,1206098,5830598,1951928,80688,6648,48,0,4,9676590,,13142,1522,144676,1005962,429274,6233402,1224286,33488,90,0,3850,1540,7243524,84512,0,20564,0,78,7321366,4888,406,0,0,0,0,0,0,0,0,81384,113886,20968,0,0,346672,47668,222220,26350,0,0,0,0,18247030,3432.1,3198,1898498,1352048,1047532,649220,1846184,2028258,236648,20802,6652,0,0,0
neg,724,,0,,0,0,0,0,0,0,94,1388,34056,9548,0,0,19780,0,52,,0,0,47052,42384,13070,1904,0,0,0,0,0,0,0,0,0,0,0,0,44302,780,4,0,190,82,158,148,3316,41190,2,0,0,0,27246,13274,3530,768,112,74,56,24,2,0,60142,4,6,12,0,19780,450,8690,4260,0,0,0,0,0,0,0,0,12840,723.21,60142,60142,,144,1756,,59920,,1209600,0,,,,39126.72,0,5848.32,,,0,0,0,0,18330,25692,924,118,22,0,,0,60142,,94,18,2280,3140,1342,21338,16268,598,8,0,,,,,,,,,,68,40,,,,,,,,,316,190,72,0,0,1180,230,45080,5540,0,0,0,0,,,,6604,6386,2088,470,1184,28290,16,8,40,0,0,0
neg,1418,,110,102,0,0,0,0,0,0,96,47866,37750,0,0,0,35822,0,0,0,0,0,97150,89612,10740,4378,0,0,0,0,212,38,0,0,0,0,0,0,58520,26184,1008,0,1104,48,60,102,29688,54700,10,0,0,0,30200,42872,8920,2554,642,336,176,12,0,0,107928,0,4,424,0,35822,848,5034,5678,,,,,,,,,10460,1418.46,107928,107928,117604,292,296,10574,107620,85712,1209600,1980,0,14,0,74713.92,0,9894.72,0,0,0,0,0,5428,74362,5134,576,188,24,0,2,6,107928,,1190,24,776,5322,1618,32496,41950,2258,78,0,170,176,75212,50952,0,14,0,30,75676,120,32,0,0,0,0,0,0,0,0,468,178,72,0,0,1128,306,1380,384,0,0,0,0,418470,72.66,72,11782,9432,3666,1610,7470,51630,94,22,6,0,0,0
neg,58406,,98,94,0,0,0,0,0,0,384,539568,2375518,755536,67280,6814,1585576,0,0,0,0,0,3199770,2602910,903878,507662,0,0,2312,0,280,48,0,0,0,0,0,119036,2774424,481852,369788,0,2252,1036,1460,116032,2496760,1125726,1832,2,0,0,1193148,1074122,331594,232550,183658,146232,181562,401316,918,0,4104498,6730,132,2498,18,1585576,52764,506700,390734,274380,199220,291620,,,,,,129120,58406.9,4104498,4104498,4089108,23382,31352,41604,466560,3745100,1209600,93950,2,76,0,3231647.04,0,510911.04,0,0,0,0,0,89778,1182046,1853026,581078,34054,4814,304,0,6,4104498,,4946,600,87736,290782,163306,2771230,415234,11146,120,0,134,138,2642450,626676,0,19240,0,32,3258872,1982,210,0,0,0,0,0,0,0,0,31424,58164,11418,0,0,150962,19018,1538420,262074,0,0,0,0,0,1328.46,1412,538356,607430,386028,194678,472668,576706,753518,131612,83834,270,0,0
neg,1358,,2130706442,68,0,0,0,0,0,0,158,6140,61080,35350,0,0,40108,0,0,0,0,0,103916,94286,24118,5056,0,0,0,0,160,22,0,0,0,0,0,0,34252,65924,2552,0,154,80,78,80,1072,101254,10,0,0,0,53732,41754,6136,790,202,48,36,30,0,0,128102,4,88,10,0,40108,1038,17228,6856,,,,,,,,,23740,1358.8,128102,128102,129850,296,108,12516,127500,102728,1209600,3150,2,14,0,88431.36,0,14151.36,0,34,0,0,0,2794,34016,57510,7772,538,98,0,0,4,128102,,264,36,80,4886,6280,42532,45926,2522,202,0,98,46,88332,19326,0,2,0,14,89532,146,28,0,0,0,0,0,0,0,0,720,542,180,0,0,1876,362,598860,59890,29088,34,0,0,358810,94.16,98,15392,18690,21426,13868,14240,19050,48,12,2,0,0,0
neg,232,,20,,0,0,0,0,0,6770,30418,27408,994,0,0,0,22852,0,0,0,5102,9212,52680,38074,54634,4242,0,0,0,0,50,12,0,0,0,0,0,0,0,9668,50924,4998,1862,568,1264,8316,9356,44210,14,0,0,0,50578,10370,3102,724,178,66,34,520,18,0,112668,20,30,38,0,22852,1156,31304,22186,,,,,,,,,52720,232.48,112668,112668,106258,150,82,10210,110820,65590,1209600,0,,,,19465.92,2814.72,41799.36,32,152,0,5986,21022,34758,2710,1046,68,0,0,0,,0,112668,,1342,56,460,2956,8644,42822,9310,0,0,0,,,,,,,,,,336,90,0,4818,0,0,0,0,0,0,1538,30,4,5804,1210,594,126,62140,6700,4772,28,0,0,0,262.28,250,46268,10008,1812,840,1566,496,2850,1750,0,0,0,0
neg,10,0,26,20,0,0,0,0,0,538,2678,1270,1674,0,0,0,2084,0,0,0,368,920,4512,3438,6732,370,0,0,0,0,102,44,0,0,0,0,0,0,0,0,6160,0,1122,4,8,4,8,3898,888,228,0,0,4596,544,176,102,162,76,332,76,20,76,11634,2,4,0,0,2084,124,4398,2316,,,,,,,,,6580,10.47,11634,11634,12592,25,0,1116,11500,6200,1209600,256,0,6,0,1632.96,0,3630.72,0,14,0,232,2770,264,1990,734,170,0,0,0,6,12,11634,0,978,16,122,12,1054,2242,1342,376,18,0,32,62,1562,78,0,0,0,0,2054,44,36,0,0,0,0,0,0,0,0,154,0,0,72,12,104,28,80,8,7830,12,0,0,0,245.9,54,4672,1230,150,38,30,38,2,0,0,0,0,0
neg,1330,,0,,0,0,0,0,0,0,166,36880,40974,194,0,0,39696,0,0,0,0,0,73520,67182,12086,2780,0,0,0,0,0,0,0,0,0,0,0,0,29598,8338,40278,0,1594,416,1030,556,5790,68826,2,0,0,0,33360,34376,6792,2432,420,330,462,32,10,0,85646,2,18,2142,6,39696,698,5356,6682,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,11720,1329.35,85646,85646,90726,268,712,8288,85240,78214,1209600,0,,,,69964.8,0,6754.56,,,0,0,0,26278,50060,1608,224,44,0,0,,0,85646,,1490,24,444,2828,1736,24556,45372,1742,22,0,,,,,,,,,,122,30,0,0,0,0,0,0,0,0,440,148,44,0,0,1176,232,223720,22798,0,0,0,0,329380,,,8980,7540,3312,1764,20600,34806,912,234,66,0,0,0
neg,23748,0,302,,0,0,0,0,0,0,459044,733266,237762,14792,1354,0,770728,0,0,,4876,8190,1307436,1178324,249474,100116,0,0,0,0,220,148,0,0,0,0,0,0,12528,518294,915396,0,3260,98,98,202,500,1437152,4908,0,0,0,477510,240932,200962,131838,80124,54094,48144,48686,43218,120710,1562198,90,1576,190,0,770728,21940,135776,112302,204420,0,0,0,0,0,0,0,41060,23748.88,1562198,1562198,,9235,1974,,348280,,1209600,0,,,,1265878.08,0,180957.12,0,162,0,0,45132,239580,371814,233236,166702,157954,133116,98684,,0,1562198,0,3680,430,79100,108664,49642,333450,855480,15734,38,0,,,,,,,,,,1564,128,0,0,0,0,0,0,0,0,10228,8526,2058,3824798,601158,70618,10412,1195660,149112,833532,20190,0,0,22748950,,900,193350,247432,160758,52616,84570,72566,89298,534144,11484,0,0,0
neg,40738,,290,280,0,0,0,0,0,0,16080,814336,1768184,514086,63206,4696,1409710,2894,420,598,0,0,2642470,2136936,731272,421846,0,0,1788,0,594,198,0,0,0,0,0,3034,1431780,924546,821228,0,3298,2750,12540,136538,2185232,840158,72,0,0,0,1444852,684972,213880,165342,139674,130906,231310,169652,0,0,3374436,84,108,3880,12,1409710,40356,233114,492818,244200,290700,,,,,,,188280,40737.83,3374436,3374436,3342130,17779,72,88850,947620,3180588,1209600,71638,0,84,0,2342923.2,18514.56,816855.36,0,0,0,0,0,242308,1443598,1329450,149672,13550,1998,12,0,76,3374436,,5336,584,116490,511554,236720,1898674,400934,10214,82,0,452,550,2329678,344616,0,122,0,72,2380086,3166,114,0,0,30,18560,0,0,0,0,22812,21300,6282,0,0,74218,13296,72680,9794,2896502,4296,0,0,39737860,1718.22,1592,869530,506570,236648,122852,327844,410410,524258,167612,14864,0,0,0
neg,30018,,536,518,0,0,0,0,0,0,52646,496572,1195964,407520,45696,2690,987142,0,0,0,0,0,1909090,1603692,424652,267918,0,0,3604,0,1124,228,0,0,0,0,0,47016,915662,773390,465020,0,1280,562,2024,780794,1129994,284054,2380,0,0,0,658838,366344,161052,131096,123740,130108,228344,397594,3972,0,2334146,42,892,200,46,987142,31388,227368,196050,187000,,,,,,,,233740,30017.32,2334146,2334146,2336432,19792,60410,109860,1119740,2201088,1209600,78132,0,34,0,1854549.12,0,344488.32,0,0,0,0,3172,104448,441818,1105722,523136,18176,4046,570,42,46,2334146,,2604,394,86090,209410,130596,1537560,222380,11974,80,0,774,726,1325926,49680,130,31924,0,32,1885304,1354,130,0,0,0,0,0,0,0,0,17114,36610,5778,0,0,55628,12074,1282760,364398,0,0,0,0,730500,728.18,782,362038,502760,314230,147848,282508,234524,151286,98168,106326,1400,0,0
neg,49726,,416,336,0,0,0,0,0,0,349580,1712246,871708,102608,7324,0,1452520,0,0,0,5386,10918,2642950,2257012,674224,353378,0,0,0,0,256,934,0,0,0,0,0,6222,311074,2625636,100534,0,24260,198,408,7330,1599872,1402088,9308,2,0,0,829788,760364,249930,215536,203536,242414,507174,34724,0,0,3322828,970,1864,1294,60,1452520,41890,435342,237108,258980,239780,,,,,,,171340,49726.09,3322828,3322828,3345142,21149,3114,87510,899460,3043466,1209600,74458,0,104,0,2629156.8,0,389699.52,0,0,0,0,46582,898880,1423684,586846,79850,6438,1174,12,136,148,3322828,,26078,396,42600,215236,96030,1147196,1475746,39736,448,0,472,2402,2501346,286506,0,248,0,0,2661102,1622,260,0,0,0,0,0,0,0,0,21974,38948,8256,0,0,76646,10128,428160,59462,0,0,0,0,1370700,875.78,924,433516,289662,402838,201812,516574,523938,376018,165538,132230,1340,0,0
neg,81728,,2130706432,360,0,0,0,0,0,0,12522,1695568,2988294,1444798,96304,9016,2555858,0,0,0,0,0,5753390,5206330,720318,411406,0,0,0,0,1622,438,0,0,0,0,0,0,2357936,3359586,528980,0,4442,570,994,8350,2322936,3907392,1818,0,0,0,2571334,1546304,716372,589458,404630,190332,98398,129238,436,0,6475060,862,282,5078,56,2555858,49088,284384,431646,118460,113500,114260,147360,171640,,,,42120,81728.52,6475060,6475060,6424584,30839,1336,33476,410300,6246502,1209600,160838,8,148,0,4969297.92,0,1271370.24,0,0,0,0,434,540974,2571150,2311982,754796,59970,6926,270,414,428,6475060,,10840,1048,148514,723512,346964,3447196,1534346,33642,440,0,652,1464,4888746,227672,0,45916,0,0,5037292,4778,468,0,0,0,0,0,0,0,0,30388,69780,31424,0,0,120638,18894,18302200,1836680,0,0,0,0,2335260,2165.08,2630,1323502,1160522,875220,477770,907400,630966,403154,205230,252374,10364,0,0
neg,73732,,2130706472,1062,0,0,0,0,0,0,7504,1666164,2958590,427704,29962,496,2354254,0,0,0,0,0,4476158,3768566,1029772,615708,0,0,2698,0,388,398,0,0,0,0,0,1092352,3376822,332850,288396,0,4518,1826,2608,4972,187034,4887978,1484,0,0,0,1318710,1396450,520250,423182,360346,320352,411532,339598,0,0,5506704,66,1442,556,40,2354254,73244,669680,358098,185940,203300,195060,264920,,,,,172420,73731.86,5506704,5506704,5505424,34879,50134,60250,659100,5090420,1209600,215848,2,96,0,4764609.6,0,320589.12,10,710,0,0,0,87750,1457052,2814884,668084,56738,5588,324,206,212,5506704,,7430,982,97164,209556,136486,3450304,1152376,35636,486,0,2832,954,4044180,49562,0,167706,0,8,4837780,2846,550,0,0,0,0,0,0,0,0,48664,116742,38512,0,0,141806,21268,24351280,3061730,0,0,0,0,2631080,1612.94,2070,351504,1351516,1008842,499774,821466,491768,270120,139012,154040,2378,0,0
neg,33572,,,,,,0,0,0,34218,388804,1135358,733356,28314,0,0,847950,0,84,,35984,55844,1976962,1852224,416070,144200,,0,0,0,,,0,9302,17386,22178,29764,55304,871498,836910,477708,0,12228,10118,9208,65136,1148528,1074428,400,4,0,0,836376,537860,344572,211580,106958,77666,79648,85696,30812,8882,2429442,,,,,847950,22664,191320,222190,176340,228980,0,0,0,0,0,0,2560,33571.17,2429442,2429442,,12381,,,4240,,1209600,,,,,1905051.84,0,413712.96,,,0,5192,160670,759956,1094716,273544,21162,4210,600,0,,,2429442,,1704,434,127168,140840,201188,1591340,245060,12298,18,0,,,,,,,,,,,,,,,,,,,,11606,,,,,,,,,,,,,,,,430562,324108,215644,132294,497788,499150,170126,37216,13126,36,,
neg,41046,,766,710,0,0,0,0,0,0,11642,584488,1792478,417978,24160,2474,1205698,0,0,0,0,0,2530202,2202842,455078,258724,0,0,0,0,3044,560,0,0,0,0,0,152858,1707364,701414,271584,0,5918,2080,2296,59344,1877626,881270,4686,0,0,0,934482,606946,199096,160346,142278,143742,244962,401102,266,0,2986120,332,382,578,2,1205698,29912,210784,243026,190580,197120,,,,,,,59720,41046.65,2986120,2986120,2956794,21811,27092,51168,558500,2833220,1209600,97344,2,98,0,2424112.32,0,407484.48,0,0,0,0,0,70306,721648,1386312,595998,51372,6802,782,184,216,2986120,,5650,750,80324,229990,190198,1890218,417874,18146,70,0,1100,1830,981808,108634,0,1008,0,78,2444156,2808,498,0,0,0,0,0,0,0,0,18048,50076,7772,0,0,84038,17490,4463940,558532,316678,19800,0,0,2091300,1387.92,1710,429630,605982,414864,193890,321130,263820,170380,134950,286794,11780,0,0
neg,8,0,0,0,0,0,0,0,0,0,6,3124,2032,0,0,0,2228,0,48,0,0,0,11858,10138,9798,150,0,0,0,0,12,28,0,0,0,0,0,0,0,8,5154,0,42,2,130,694,94,146,4054,0,0,0,4060,168,84,62,56,48,56,348,140,140,21670,0,2,8,0,2228,118,8646,1142,,,,,,,,,9660,8.8,21670,21670,22726,22,0,2068,21560,5194,1209600,256,2,6,0,1512.96,0,2768.64,0,12,0,0,0,2248,1994,276,644,0,0,0,14,20,21670,0,950,8,6,12,6,740,2828,560,52,0,0,66,1722,176,0,0,0,0,1724,40,58,0,0,0,0,0,0,0,0,114,0,0,0,0,38,10,3300,332,0,8,0,0,0,0.6,30,3844,1098,42,8,28,30,78,34,0,0,0,0
neg,40954,,404,386,0,0,0,0,0,3654,277914,1670392,662410,81136,4014,0,1175448,0,0,0,9352,13836,2359188,2021600,666272,290586,0,0,0,0,660,252,0,0,0,0,0,68740,1276812,293720,1060248,0,3368,4096,3494,11002,1046042,1619146,12368,4,0,0,845902,681050,306562,218246,124360,88892,111402,319146,3960,0,3035390,80,870,610,10,1175448,38426,416792,248078,210780,311060,,,,,,,138880,40954.65,3035390,3035390,3029432,17238,3822,57402,609620,2699520,1209600,70690,0,80,0,2218547.52,0,478699.2,0,0,0,0,90142,874316,1219764,469074,38082,6276,1792,74,174,200,3035390,,4170,516,15314,201648,88598,1476626,875530,36830,288,0,606,652,2181324,347420,0,18258,0,12,2242130,1990,418,0,0,0,0,0,0,0,0,19790,28460,7042,0,0,88148,15282,57720,20320,0,0,0,0,39954790,1125.18,1266,503188,321976,235194,129544,369642,788758,243800,58122,45632,3664,0,0
neg,38262,,2214,1738,0,0,0,0,0,0,670,298830,1760634,744594,63476,3542,1198492,0,0,0,0,0,2582866,2198968,677572,303286,0,0,0,0,1084,1432,0,0,0,0,0,48974,2039526,150688,632558,0,7098,6654,8232,55916,1519806,1268610,5430,0,0,0,1197596,757516,285468,183924,130192,118098,182176,16776,0,0,3261286,254,562,2042,34,1198492,37818,384724,289386,236920,264840,,,,,,,167040,38261.05,3261286,3261286,3252310,13895,2250,77970,832260,2871746,1209600,84126,2,136,0,2246066.88,0,622789.44,0,0,0,0,0,35490,1065396,1319638,412060,34992,4060,110,8,12,3261286,,6230,718,92984,376016,202836,1694520,487964,10446,32,0,2302,2340,2235134,243304,0,10352,0,30,2292790,3150,638,0,0,0,0,0,0,0,0,21822,26132,13256,0,0,62556,12834,7545600,766000,0,0,0,0,0,1724.08,1800,657574,519960,281706,156744,348632,355306,249266,145068,156418,1072,0,0
neg,84578,,2130706450,292,0,0,0,0,0,0,760,982606,1523196,86422,172,0,2161934,0,0,0,0,0,4548476,4057678,656366,420526,0,0,0,0,1040,162,0,0,0,0,0,0,1578174,1014982,0,0,1100,746,2370,17220,2028872,542836,12,0,0,0,770456,768524,248268,201966,170346,139034,134946,157936,1680,0,5205428,6,8,38,0,2161934,46698,325004,328488,127260,144600,142340,195460,,,,,39720,84578.96,5205428,5205428,2655352,15920,5866,31398,359360,2593156,1209600,48290,2,64,0,4337850.24,0,681001.92,0,0,0,0,0,188000,1790166,590086,19094,5038,772,0,36,16,5205428,,2340,274,31544,146840,68870,1228242,1094044,20972,30,0,324,1018,2708716,1122,0,356,0,0,3966048,816,50,0,0,0,0,0,0,0,0,25244,88750,19412,0,0,31338,4724,14830440,1531336,932,2258,0,0,12382260,547.44,582,306114,313226,196006,174144,380428,416620,306360,161290,294434,44534,0,0
neg,43982,,118,90,0,0,0,0,0,0,2104,617926,2287578,378050,24030,0,1567362,0,0,0,0,0,2860218,2419916,786810,370466,0,0,0,0,284,84,0,0,0,0,0,104124,831274,1008690,1365600,0,3810,1300,2042,5034,151488,3145146,868,0,0,0,1319384,664648,219106,163966,183430,486148,273006,0,0,0,3647768,0,320,364,2,1567362,59196,464080,318468,223920,275700,277600,,,,,,2080,43981.83,3647768,3647768,3637772,20390,2382,117814,11440,3309688,1209600,116694,0,122,0,2727930.24,0,578323.2,10,686,0,0,0,31536,910536,1800414,516602,45054,5048,498,32,36,3647768,,6138,656,100514,315172,219248,1979608,668026,20170,156,0,202,272,2670632,104936,0,34088,0,0,2759682,2774,240,0,0,0,0,0,0,0,0,32346,46896,8900,0,0,137666,23602,38480,11250,0,0,0,0,42981840,1364.62,1466,604040,696302,532834,240054,420484,345146,202860,141984,124734,1250,0,0
neg,1316,,112,,0,0,0,0,0,0,2626,314572,408350,73212,2132,0,188694,0,214,,0,0,482082,401410,291300,44032,0,0,0,0,492,148,0,0,0,0,0,0,763446,24834,12608,0,10192,4382,8696,214948,425492,137178,0,0,0,0,446156,193994,42856,27824,24428,27420,20466,15170,2570,2,773718,88,90,328,0,188694,6468,211626,77620,0,0,0,0,0,0,0,0,287700,1316.07,773718,773718,,2228,9974,,769840,,1209600,15124,,,,207785.28,30189.12,186521.28,,,0,0,2,45520,273100,393268,80262,7462,1228,46,,158,773718,,3224,336,182540,51668,151192,333664,67214,11032,16,0,206,1166,31076,12602,4376,20492,0,0,202328,1074,146,0,0,860,42760,0,0,0,0,5510,292,104,901658,98054,9134,1444,659560,81538,211674,10704,0,0,316080,,,387578,339894,71464,1524,428,0,0,0,0,0,0,0
neg,31682,,,,,,0,0,0,0,156,85760,1832850,662614,3142,0,1013118,0,0,,0,0,2019596,1749080,649032,241958,,0,0,0,,,0,0,0,0,0,0,659030,1923540,1952,0,6384,3568,3154,3140,154342,2395994,17938,2,0,0,1540042,348698,202124,158142,136734,144160,52478,2144,0,0,2669730,,,,,1013118,31708,186276,454502,,,,,,,,,,31681.22,,,,10780,,,,,,,,,,2011812.48,0,567917.76,,,0,0,0,20246,956980,1386230,191038,23864,5934,230,,,,,6704,916,156268,181748,215756,1585104,411184,26842,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599300,599666,256894,143784,264004,239230,303564,80952,93944,3184,,
neg,25408,,34,28,0,0,0,0,0,0,28942,506902,969986,217048,6852,0,825276,0,0,0,0,0,1604562,1471052,266928,103504,0,0,0,0,80,42,0,0,0,0,0,215692,995384,445616,73038,0,2128,220,478,4872,814368,907502,162,0,0,0,652374,395854,197010,155930,129628,98008,64838,36032,56,0,1871870,168,1230,66,8,825276,18744,183950,82624,156580,,,,,,,,107360,25408.04,1871870,1871870,1883662,9717,254,64496,658700,1729730,1209600,49952,0,60,0,1589394.24,0,138038.4,0,0,0,0,566,202726,757660,673584,86982,6506,1676,30,0,14,1871870,,3418,270,13242,82650,47244,1210446,359312,13098,50,0,44,158,1419008,109250,0,55558,0,0,1606022,1054,62,0,0,0,0,0,0,0,0,9306,26466,4094,0,0,52810,6570,439500,54620,0,0,0,0,1289010,676.58,656,153276,356286,332186,168452,332716,266506,69444,33588,17242,34,0,0
neg,2566,,2,2,0,0,0,0,0,1516,141002,8108,2066,0,0,0,59848,0,58,0,6012,11956,144742,141500,85808,1946,0,0,0,0,52,12,0,0,0,0,0,3016,6560,64290,78826,0,1582,230,356,866,8032,141626,0,0,0,0,45004,74634,25590,5454,892,312,236,456,104,10,236666,38,144,12,0,59848,1338,71074,14614,,,,,,,,,85040,2565.76,236666,236666,236474,607,0,23260,235800,152692,1209600,2204,6,14,0,121212.48,0,29837.76,,,0,0,67888,80908,2456,1272,152,16,0,0,2,12,236666,,1224,36,3280,4554,10118,127056,6424,0,0,0,2,14,120222,68888,0,0,0,0,122504,150,112,0,0,0,0,0,0,0,0,1020,214,28,52802,10756,2384,458,1580,158,103116,28,0,0,1565810,,,32452,12642,6162,4316,5800,6770,33702,50732,116,0,0,0
pos,1440476,,,2972,,,0,0,0,130088,1998062,2977244,840250,134532,9232,0,36071388,584016,4160,,5488304,11137684,59313002,46659650,49184978,17004872,,0,0,0,,,0,0,0,0,0,0,18052,3353828,2717528,0,27002,11534,22422,39818,4287554,1701078,0,0,0,0,1449944,1567554,879176,558874,411496,307812,241644,291030,192174,189704,114013916,,,,,36071388,1132118,8374556,40750038,779500,866140,699080,639560,729100,782020,695780,505440,28660,1440476.39,114013916,114013916,6228860,33132,,,42860,6089408,1209600,,2436,104,0,85543831.68,0,25278827.52,208,1180,0,6194,244286,1971942,2637704,1104870,117804,6286,322,0,28,,114013916,,6656,2076,1046248,459950,1630804,2741074,202090,510,0,0,3344,8216,16804332,5809640,566,8310,0,0,17602678,,,,,,,,,,,875156,,,,,,,,,,,,,,3689,3284,1433400,1186760,581954,263398,615712,965280,966148,74820,1936,0,,
neg,22512,,848,782,0,0,0,0,0,0,17072,252868,934312,441146,71380,5426,749664,0,0,0,0,0,1464378,1169212,508382,251624,0,0,2512,0,2492,498,0,0,0,0,0,19910,673486,453534,575274,0,2442,958,802,136366,1117906,463454,276,0,0,0,599192,398100,129460,100300,84748,71380,112620,223906,2498,0,1973220,136,106,396,56,749664,26110,300918,202652,290360,,,,,,,,213180,22512.48,1973220,1973220,1973268,12258,15476,73446,758060,1722204,1209600,55336,0,70,0,1379265.6,0,341383.68,0,0,0,0,1376,80602,379558,875810,364200,18478,2026,154,24,30,1973220,,2520,326,59654,185810,85128,1013760,355250,19618,138,0,1296,1714,1240678,59078,0,3678,124,28,1403750,1432,212,0,0,0,0,0,0,0,0,16122,16070,2910,0,0,46940,7810,449780,101262,0,0,0,0,0,733.08,766,357130,346224,244774,113788,220718,190402,114480,61096,72186,1406,0,0
neg,122,0,20,20,0,0,0,0,0,0,10450,19858,38308,222,0,0,28750,0,0,0,1114,1930,80202,68994,51228,4078,0,0,0,0,22,14,0,0,0,0,0,0,0,4580,64258,0,2662,606,924,3556,5768,55320,2,0,0,0,60792,3728,1428,1024,452,854,216,252,56,36,132626,0,4,8,0,28750,818,34806,15628,,,,,,,,,50140,121.72,132626,132626,130208,140,0,12636,131680,69006,1209600,1212,0,16,0,11590.08,0,56139.84,24,136,0,0,4712,15314,42362,6014,350,80,6,0,6,10,132626,0,1640,102,1474,15910,7950,20188,18866,2648,60,0,34,32,12344,62,0,4,0,0,14026,178,138,0,0,0,0,0,0,0,0,896,48,12,0,0,824,156,600,108,0,0,0,0,0,290.38,224,57902,6026,1618,312,984,828,526,642,0,0,0,0
neg,208,0,18,18,0,0,0,0,0,0,372,18252,3218,0,0,0,8538,0,0,0,26,126,19682,14186,28084,1410,0,0,0,0,20,70,0,0,0,0,0,0,0,5910,15932,0,1310,32,40,32,128,20282,18,0,0,0,12284,7358,848,278,290,162,360,164,34,64,47838,8,6,8,0,8538,436,22328,5698,,,,,,,,,27680,208.1,47838,47838,46872,83,16,4524,47380,21906,1209600,772,0,6,0,13963.2,0,6369.6,0,36,0,0,244,8940,5250,2230,4618,560,0,0,8,16,47838,0,1212,30,262,240,952,4504,13180,1440,22,0,32,180,13644,3272,0,6,0,0,15070,140,116,0,0,0,0,0,0,0,0,390,0,0,0,0,414,60,1260,126,0,0,0,0,0,249.08,106,8142,4364,1486,600,512,3180,2840,718,0,0,0,0
